2.4000000000000000E+003, 4.6456354940576627E-013
2.6000000000000000E+003, 4.4176014072016390E-013
2.8000000000000000E+003, 4.1868665284436705E-013
3.0000000000000000E+003, 3.9733513890498209E-013
3.2000000000000000E+003, 3.8039142043443070E-013
3.4000000000000000E+003, 3.6598616505990321E-013
3.6000000000000000E+003, 3.5609478003518408E-013
3.8000000000000000E+003, 3.4789911029435269E-013
4.0000000000000000E+003, 3.3948867272339513E-013
4.5000000000000000E+003, 3.1892605201546441E-013
5.0000000000000000E+003, 3.0510381138629951E-013
5.5000000000000000E+003, 2.9318239130748972E-013
6.0000000000000000E+003, 2.8140563897702894E-013
7.0000000000000000E+003, 2.6042123509038210E-013
8.0000000000000000E+003, 2.4361278097335297E-013
9.0000000000000000E+003, 2.3232601993393432E-013
1.0000000000000000E+004, 2.1813823046138528E-013
1.1000000000000000E+004, 2.0731157832281454E-013
1.2000000000000000E+004, 1.9725050680975016E-013
1.3000000000000000E+004, 1.8696999566661270E-013
1.4000000000000000E+004, 1.7779323936703830E-013
1.5000000000000000E+004, 1.6952038122036843E-013
1.6000000000000000E+004, 1.6430103502951462E-013
1.7000000000000000E+004, 1.6050911770751707E-013
1.8000000000000000E+004, 1.5738112626940440E-013
1.9000000000000000E+004, 1.5553356495378906E-013
2.0000000000000000E+004, 1.5326486998530160E-013
2.1000000000000000E+004, 1.4971386813085462E-013
2.2000000000000000E+004, 1.4606027071501434E-013
2.4000000000000000E+004, 1.4199322009184341E-013
2.6000000000000000E+004, 1.3681660138662456E-013
2.8000000000000000E+004, 1.3302717401821699E-013
